SEQ,IDW,MIDW,W,ID,HV,HD,IC_BAR,MAX_IC,I_ORB,MAX_ORB,M1,M2,IC0,IC1,IC2,IC3,IC4,IC5,IC6,SIC0,SIC1,SIC2,SIC3,SIC4,SIC5,SIC6,CIC0,CIC1,CIC2,CIC3,CIC4,CIC5,CIC6,S0,S1,S2,S3,S4,S5,S6,SC3,SC4,SC5,SC6,SCY5,SCY6,SPC4,SPC5,SPC6,B0,B1,B2,B3,B4,B5,B6,BC3,BC4,BC5,BC6,BCY5,BCY6,BPC4,BPC5,BPC6,V0,V1,V2,V3,V4,V5,V6,VC3,VC4,VC5,VC6,VCY5,VCY6,VPC4,VPC5,VPC6,K0,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,J,JB,JX,JY,EDH,ED,VOL,HOMO,HOMO1,LUMO,LUMO1,HF,IP,DM,AZV1,AZV2,AZV3,AZV4,AZV5,ASV1,ASV2,ASV3,ASV4,ASV5,DSV1,DSV2,DSV3,DSV4,DSV5,AZS1,AZS2,ASZ1,ASZ2,ASZ3,ASZ4,ASZ5,DN2S1,DN2S2,DN2S3,DN2S4,DN2S5,DN211,DN212,DN213,DN214,DN215,AS11,AS12,AS13,AS14,AS15,DS11,DS12,DS13,DS14,DS15,ASN1,ASN2,ASN3,ASN4,ASN5,DSN1,DSN2,DSN3,DSN4,DSN5,DN2N1,DN2N2,DN2N3,DN2N4,DN2N5,ANS1,ANS2,ANV1,ANV2,ANV3,ANV4,ANV5,AZN1,AZN2,AZN3,AZN4,AZN5,ANZ1,ANZ2,ANZ3,ANZ4,ANZ5,AN11,AN12,AN13,AN14,AN15,DSZ1,DSZ2,DSZ3,DSZ4,DSZ5,ANN1,ANN2,ANN3,ANN4,ANN5,DN2Z1,DN2Z2,DN2Z3,DN2Z4,DN2Z5,SMILES,ACT
83.0000,6.6957,1.8887,4.9767,1.4832,1.2087,1.4279,1.0378,1.6094,1.4949,1.3863,4.0431,4.1744,0.8663,1.3124,1.4875,1.6168,1.6376,1.6376,1.6376,0.2807,0.4941,0.5917,0.6678,0.6806,0.6806,0.6806,1.3533,0.9294,0.5999,0.1914,0.0998,0.0998,0.0998,2.1613,1.8500,1.7445,1.5690,1.4129,1.2837,0.8908,0.4837,0.0000,0.0797,0.0000,0.0000,0.1406,0.8294,1.0832,1.3674,2.0128,1.5522,1.3167,1.0232,0.7885,0.6087,0.3286,0.2738,0.0000,0.0247,0.0000,0.0000,0.0450,0.4128,0.4916,0.5839,1.9443,1.4960,1.2416,0.9601,0.7362,0.5475,0.2693,0.2183,0.0000,0.0218,0.0000,0.0000,0.0450,0.3471,0.4213,0.4818,2.4849,2.5649,2.8332,3.0445,3.2581,3.4657,3.2189,3.0445,2.9444,2.7726,1.0986,1.0757,1.3426,1.3305,1.3460,6.4568,5.1040,4.8130,-8.5436,-9.2510,-0.3511,-0.0037,50.3130,8.5436,2.5850,1.3433,0.5965,1.8699,3.8483,1.2903,0.1610,0.0038,0.8477,6.8290,0.1403,0.1506,0.0037,0.8195,6.9640,0.1250,11.0522,17.1364,0.4368,0.0420,1.2008,5.8520,0.3675,6.3735,10.3476,4.3970,0.2022,6.3725,0.0721,0.0005,0.6455,7.4699,0.0721,0.0828,0.0010,0.6572,7.6518,0.0695,0.0783,0.0010,0.6336,7.8263,0.0609,0.6675,0.1135,1.4067,5.2587,0.5833,0.6400,0.1167,1.3694,5.4324,0.5254,0.6005,0.0598,1.3884,5.0777,0.6002,11.1578,16.0963,1.0290,0.2764,1.6860,4.2848,0.9988,2.7435,3.0149,2.6125,2.3325,2.7394,1.8215,1.2455,2.1444,3.3085,1.8161,0.6079,0.0619,1.3943,5.0843,0.6071,0.4188,0.0452,1.1644,6.0507,0.3232,2.3226,2.1658,2.4030,2.7465,2.3211,0.3799,0.0193,1.1796,5.6657,0.3791,Nc1cnc2c,-3.14
84.0000,7.4510,1.9914,5.6095,1.5596,1.2587,1.5131,1.0730,1.6094,1.5701,1.3863,4.3694,4.5539,0.8442,1.2681,1.4431,1.6440,1.6932,1.6932,1.6932,0.2570,0.4479,0.5394,0.6539,0.6836,0.6836,0.6836,1.4346,1.0886,0.8281,0.2986,0.0834,0.0834,0.0834,2.3556,2.0596,1.9860,1.8616,1.7554,1.6396,1.3145,0.6387,0.0000,0.1756,0.0000,0.0760,0.3177,1.1429,1.5418,1.9256,2.1977,1.7422,1.5221,1.2545,1.0321,0.8338,0.5347,0.3619,0.0000,0.0554,0.0000,0.0286,0.1062,0.5972,0.7613,0.9211,2.1478,1.7140,1.4830,1.2401,1.0282,0.8154,0.5080,0.3148,0.0000,0.0564,0.0000,0.0276,0.1098,0.5670,0.7410,0.8825,2.7081,2.8332,3.1781,3.4965,3.8286,4.0775,4.0775,4.1589,4.2195,3.8501,3.6376,1.0120,1.2765,1.2675,1.2790,7.0738,5.7719,5.0395,-7.5649,-8.5626,0.0990,0.5346,83.7529,7.5649,1.6210,1.5574,0.7466,2.0958,4.0934,1.5054,0.1248,0.0018,0.8356,7.6706,0.1065,0.1163,0.0017,0.8083,7.7980,0.0953,11.0514,16.9000,0.3364,0.0196,1.1685,6.7440,0.2728,6.1659,9.6912,4.4133,0.3842,6.1645,0.0580,0.0003,0.6491,8.2247,0.0579,0.0616,0.0005,0.6368,8.5433,0.0499,0.0581,0.0005,0.6139,8.7025,0.0439,0.6360,0.0868,1.4659,5.9068,0.5400,0.6083,0.0882,1.4284,6.0656,0.4878,0.6073,0.0487,1.4860,5.5892,0.6070,11.1893,15.3662,1.0804,0.2548,1.8192,4.7317,1.0526,3.1931,3.6955,2.9481,2.3807,3.1897,1.8400,1.1065,2.2619,3.7932,1.8361,0.6211,0.0517,1.4976,5.5775,0.6207,0.3208,0.0207,1.1334,6.9189,0.2409,2.5691,2.4335,2.6382,2.9864,2.5682,0.3121,0.0096,1.1828,6.4229,0.3116,Nc1ccc2[,-0.48
85.0000,6.0469,1.7953,4.4427,1.3972,1.1436,1.3538,0.9282,1.7918,1.4279,1.3863,3.7612,3.8501,0.9847,1.2964,1.3745,1.4759,1.5041,1.5581,1.5581,0.3500,0.5092,0.5527,0.6119,0.6286,0.6617,0.6617,1.2009,0.8519,0.7164,0.4855,0.4055,0.2231,0.2231,2.0609,1.6483,1.5837,1.3507,1.0357,0.8467,0.4081,0.5653,0.0000,0.1544,0.0000,0.0000,0.0658,0.9075,0.9392,1.1236,1.9785,1.4441,1.2776,0.9791,0.6371,0.4466,0.1706,0.3750,0.0000,0.0797,0.0000,0.0000,0.0237,0.5822,0.5377,0.6092,1.8750,1.3564,1.1663,0.8259,0.5458,0.3674,0.1284,0.3045,0.0000,0.0276,0.0000,0.0000,0.0237,0.3961,0.3798,0.4088,2.3026,2.3026,2.5649,2.6391,2.6391,2.7081,2.0794,0.6931,0.0000,0.0000,0.0000,1.2078,1.4284,1.4076,1.4306,5.9761,4.6127,4.7113,-8.3267,-9.3427,0.2607,0.3566,12.3364,8.3267,1.8960,1.1179,0.4926,1.6232,3.7101,0.9523,0.2007,0.0077,0.8512,6.0504,0.1639,0.1931,0.0083,0.8192,6.2651,0.1329,11.1654,16.2288,0.5987,0.0991,1.2802,4.9541,0.5227,6.5535,10.9086,4.3870,0.1080,6.5527,0.0866,0.0009,0.6429,6.7851,0.0865,0.1094,0.0021,0.6827,6.8070,0.0940,0.1056,0.0022,0.6611,6.9689,0.0826,0.7134,0.1542,1.3705,4.6186,0.6352,0.6944,0.1672,1.3378,4.7792,0.5736,0.5954,0.0711,1.3099,4.5969,0.5950,11.2004,15.6058,0.9486,0.2913,1.5397,3.8926,0.8748,2.3195,2.3743,2.3048,2.3018,2.2915,1.9845,1.9455,2.1127,2.8936,1.8805,0.6012,0.0735,1.3138,4.6440,0.5989,0.5693,0.0980,1.2426,5.1392,0.4666,2.1304,1.9705,2.2149,2.5209,2.1260,0.5096,0.0629,1.2185,4.9944,0.4734,Nc1ccc(C,-0.49
86.0000,7.6765,2.0193,5.8021,1.5808,1.2740,1.5364,1.0678,1.9459,1.5907,1.6094,4.4188,4.5951,0.7825,1.1382,1.3478,1.5829,1.6851,1.7133,1.7270,0.2247,0.3723,0.4737,0.6005,0.6601,0.6765,0.6851,1.5072,1.2751,1.0477,0.6049,0.2685,0.1432,0.0742,2.4205,2.1214,2.0318,1.9075,1.7846,1.6927,1.3671,0.6387,0.0000,0.1756,0.0000,0.0000,0.1881,1.1569,1.5418,1.9745,2.2599,1.7991,1.5619,1.2923,1.0540,0.8696,0.5636,0.3619,0.0000,0.0554,0.0000,0.0000,0.0611,0.6060,0.7613,0.9536,2.2272,1.7943,1.5617,1.3273,1.1053,0.9127,0.5917,0.3415,0.0000,0.0667,0.0000,0.0000,0.0705,0.6291,0.8114,1.0098,2.7726,2.8904,3.2189,3.5264,3.8286,4.1271,4.1109,4.1589,4.2341,4.2485,3.8286,1.0083,1.2737,1.2714,1.2742,7.2384,5.9206,5.0980,-7.7913,-8.7476,-0.2983,-0.1393,67.1159,7.7913,2.2250,1.6136,0.7774,2.1593,4.1499,1.5681,0.1137,0.0014,0.8248,7.9251,0.0956,0.1061,0.0014,0.7981,8.0532,0.0855,11.1365,16.0566,0.3085,0.0158,1.1536,6.9963,0.2456,6.1072,9.5049,4.4183,0.4484,6.1057,0.0543,0.0002,0.6497,8.4216,0.0543,0.0563,0.0004,0.6294,8.7883,0.0449,0.0532,0.0004,0.6070,8.9451,0.0396,0.6257,0.0808,1.4804,6.0824,0.5240,0.5990,0.0827,1.4430,6.2389,0.4734,0.6083,0.0457,1.5137,5.7167,0.6080,11.2370,14.1542,1.0825,0.2402,1.8501,4.8587,1.0566,3.3367,3.9203,3.0518,2.3645,3.3331,1.8377,1.0548,2.2920,3.9166,1.8354,0.6259,0.0493,1.5285,5.6950,0.6255,0.2947,0.0169,1.1190,7.1677,0.2167,2.6425,2.5150,2.7072,3.0329,2.6418,0.2914,0.0076,1.1794,6.6283,0.2912,Nc1ccc2c,3.77
87.0000,7.5700,1.9869,5.7333,1.5560,1.3151,1.5065,1.1684,1.7918,1.5090,1.3863,4.2627,4.3820,0.8390,1.1988,1.3540,1.5678,1.6263,1.6561,1.6561,0.2469,0.4008,0.4769,0.5922,0.6254,0.6429,0.6429,1.4784,1.2194,1.0392,0.6440,0.4793,0.3798,0.3798,2.3948,2.0482,1.9533,1.7412,1.5403,1.3878,1.0210,0.6476,0.0000,0.0797,0.0000,0.0000,0.1544,0.9933,1.2075,1.4690,2.2637,1.7738,1.5552,1.2247,0.9443,0.7381,0.4434,0.4055,0.0000,0.0276,0.0000,0.0000,0.0545,0.5596,0.6211,0.7115,2.1718,1.6993,1.4462,1.1414,0.8730,0.6627,0.3646,0.3067,0.0000,0.0276,0.0000,0.0000,0.0545,0.4656,0.5289,0.5994,2.7081,2.7726,3.0445,3.2189,3.4012,3.6109,3.4657,3.3673,3.2958,3.0445,2.8332,1.0367,1.2363,1.2317,1.2378,7.2941,5.8589,5.1017,-8.2110,-8.6007,0.1132,0.6133,44.5864,8.2110,0.7930,1.5164,0.7142,2.0668,4.0733,1.4413,0.1099,0.0014,0.7949,7.7428,0.0907,0.1024,0.0013,0.7658,7.9262,0.0781,11.1951,15.2642,0.3063,0.0153,1.1345,6.7394,0.2521,6.1480,9.6556,4.4044,0.3698,6.1465,0.0568,0.0002,0.6440,8.1806,0.0567,0.0557,0.0004,0.6145,8.5398,0.0457,0.0523,0.0004,0.5912,8.7239,0.0399,0.5886,0.0691,1.4293,5.9032,0.5035,0.5603,0.0685,1.3904,6.0869,0.4506,0.5977,0.0468,1.4778,5.5451,0.5973,11.2570,13.4090,1.0421,0.2355,1.7911,4.7143,1.0031,3.2097,3.7305,2.9561,2.3125,3.2054,1.8482,1.1205,2.2661,3.7285,1.8438,0.6254,0.0526,1.5011,5.5076,0.6248,0.2904,0.0158,1.0984,6.9379,0.2209,2.5776,2.4506,2.6424,2.9199,2.5765,0.3062,0.0091,1.1752,6.3838,0.3059,Nc1ccc(c,0.20
88.0000,7.6874,2.0184,5.8141,1.5808,1.2865,1.5347,1.0760,2.0794,1.5907,1.7918,4.4188,4.5951,0.7825,1.1382,1.3612,1.5777,1.6506,1.6851,1.7133,0.2247,0.3723,0.4806,0.5977,0.6397,0.6601,0.6765,1.5072,1.2751,1.0296,0.6184,0.3994,0.2685,0.1432,2.4205,2.1214,2.0292,1.9196,1.7844,1.6596,1.3569,0.6270,0.0000,0.2215,0.0000,0.0000,0.1881,1.1939,1.5507,1.9348,2.2599,1.7986,1.5579,1.3110,1.0609,0.8433,0.5573,0.3521,0.0000,0.0797,0.0000,0.0000,0.0611,0.6476,0.7898,0.9443,2.2272,1.7943,1.5619,1.3297,1.0956,0.8924,0.5878,0.3407,0.0000,0.0733,0.0000,0.0000,0.0705,0.6376,0.7912,0.9590,2.7726,2.8904,3.2189,3.5264,3.8067,4.0943,4.1109,4.1744,4.2341,4.2627,3.8501,0.9984,1.2621,1.2596,1.2627,7.2458,5.9364,5.1053,-7.8046,-9.1823,-0.7770,-0.0024,63.3319,7.8046,1.5570,1.6137,0.7762,2.1597,4.1495,1.5698,0.1754,0.0063,0.9245,7.7379,0.1222,0.1088,0.0015,0.8025,8.0745,0.0861,9.6551,16.7218,0.3158,0.0172,1.1594,7.0034,0.2474,5.8180,8.9259,4.2751,0.5631,5.8162,0.0542,0.0002,0.6492,8.4242,0.0542,0.0578,0.0004,0.6332,8.7953,0.0453,0.0552,0.0004,0.6115,8.9630,0.0398,0.6378,0.0879,1.4867,6.0894,0.5274,0.6161,0.0939,1.4505,6.2567,0.4752,0.6074,0.0455,1.5129,5.7192,0.6071,7.0254,11.3645,1.0826,0.2402,1.8502,4.8588,1.0568,3.3367,3.9203,3.0518,2.3644,3.3331,1.8377,1.0548,2.2920,3.9165,1.8354,0.6259,0.0493,1.5285,5.6950,0.6255,0.3049,0.0193,1.1259,7.1860,0.2176,2.6425,2.5150,2.7072,3.0329,2.6418,0.2910,0.0076,1.1787,6.6308,0.2907,Nc1cccc2,1.18
89.0000,7.4340,1.9927,5.5910,1.5596,1.2375,1.5149,0.9466,1.7918,1.5701,1.3863,4.3694,4.5643,0.8442,1.2681,1.4356,1.6206,1.6771,1.6932,1.6932,0.2570,0.4479,0.5353,0.6403,0.6740,0.6836,0.6836,1.4346,1.0886,0.8424,0.3839,0.1604,0.0834,0.0834,2.3556,2.0618,1.9713,1.8825,1.7761,1.6247,1.3177,0.5939,0.0000,0.2429,0.0000,0.0760,0.3097,1.1918,1.6084,1.9902,2.1977,1.7438,1.5076,1.2809,1.0540,0.8229,0.5377,0.3329,0.0000,0.0871,0.0000,0.0286,0.1044,0.6455,0.8255,0.9847,2.1478,1.7151,1.4752,1.2510,1.0378,0.8096,0.5098,0.2986,0.0000,0.0714,0.0000,0.0276,0.1080,0.5878,0.7706,0.9139,2.7081,2.8332,3.1781,3.5264,3.8501,4.0775,4.0943,4.1431,4.1897,3.8501,3.6109,1.0246,1.2901,1.2807,1.2925,7.0543,5.7498,5.0357,-8.1922,-8.6770,-0.1679,0.3093,66.2203,8.1922,1.1600,1.5586,0.7400,2.0983,4.0918,1.5133,0.1301,0.0020,0.8467,7.6560,0.1102,0.1226,0.0020,0.8209,7.7913,0.0987,10.3763,18.1190,0.3502,0.0223,1.1823,6.7155,0.2814,6.1676,9.6944,4.4142,0.3834,6.1665,0.0581,0.0003,0.6498,8.2218,0.0581,0.0647,0.0005,0.6470,8.5227,0.0516,0.0619,0.0006,0.6252,8.6887,0.0454,0.6607,0.0987,1.4825,5.8863,0.5550,0.6389,0.1056,1.4470,6.0519,0.5013,0.6086,0.0490,1.4872,5.5862,0.6084,9.7669,16.8962,1.0807,0.2540,1.8199,4.7335,1.0543,3.1927,3.6931,2.9481,2.3787,3.1900,1.8399,1.1063,2.2619,3.7928,1.8362,0.6211,0.0517,1.4976,5.5772,0.6207,0.3386,0.0250,1.1491,6.8956,0.2485,2.5690,2.4333,2.6382,2.9861,2.5682,0.3130,0.0097,1.1839,6.4200,0.3123,Nc1cccc2,-1.04
90.0000,7.6649,2.0198,5.7900,1.5808,1.2720,1.5371,1.0760,1.7918,1.4127,1.3863,4.4188,4.6052,0.7825,1.1382,1.3236,1.4800,1.5476,1.5798,1.5798,0.2247,0.3723,0.4618,0.5435,0.5805,0.5988,0.5988,1.5072,1.2751,1.0794,0.8364,0.6931,0.6130,0.6130,2.4205,2.1235,2.0165,1.9304,1.8163,1.6681,1.3337,0.5867,0.0000,0.2570,0.0000,0.0000,0.1923,1.2110,1.6413,2.0492,2.2599,1.7999,1.5450,1.3268,1.0969,0.8557,0.5487,0.3279,0.0000,0.0980,0.0000,0.0000,0.0620,0.6724,0.8763,1.0543,2.2272,1.7953,1.5546,1.3384,1.1148,0.8953,0.5766,0.3243,0.0000,0.0862,0.0000,0.0000,0.0714,0.6523,0.8454,1.0282,2.7726,2.8904,3.2189,3.5553,3.8501,4.1109,4.1109,4.1744,4.2047,4.2047,3.8067,1.0152,1.2804,1.2776,1.2812,7.2300,5.9151,5.1150,-7.6886,-9.2695,-0.9981,0.1339,84.2445,7.6886,0.9030,1.6147,0.7718,2.1615,4.1486,1.5755,0.1326,0.0022,0.8610,7.8749,0.1046,0.1278,0.0024,0.8371,8.0350,0.0930,10.5840,18.4661,0.3488,0.0224,1.1946,6.9192,0.2669,6.1057,9.5008,4.4177,0.4491,6.1048,0.0544,0.0002,0.6501,8.4203,0.0544,0.0647,0.0005,0.6574,8.7110,0.0492,0.0632,0.0006,0.6379,8.8825,0.0434,0.6946,0.1132,1.5262,6.0053,0.5636,0.6820,0.1279,1.4943,6.1764,0.5097,0.6091,0.0459,1.5144,5.7154,0.6089,9.8983,17.0898,1.0827,0.2395,1.8507,4.8604,1.0581,3.3363,3.9182,3.0517,2.3626,3.3333,1.8377,1.0546,2.2920,3.9163,1.8354,0.6258,0.0493,1.5285,5.6947,0.6255,0.3434,0.0266,1.1649,7.1044,0.2356,2.6424,2.5149,2.7072,3.0327,2.6418,0.2921,0.0077,1.1801,6.6269,0.2917,Nc1c2ccc,0.87
91.0000,7.4272,1.9933,5.5835,1.5596,1.2326,1.5160,0.9466,1.7918,1.5701,1.3863,4.3694,4.5643,0.8442,1.2681,1.4356,1.6206,1.6771,1.6932,1.6932,0.2570,0.4479,0.5353,0.6403,0.6740,0.6836,0.6836,1.4346,1.0886,0.8424,0.3839,0.1604,0.0834,0.0834,2.3556,2.0618,1.9727,1.8724,1.7956,1.6261,1.3110,0.5966,0.0000,0.2215,0.0000,0.0760,0.3097,1.1660,1.6400,2.0276,2.1977,1.7438,1.5085,1.2717,1.0743,0.8246,0.5330,0.3343,0.0000,0.0788,0.0000,0.0286,0.1044,0.6275,0.8561,1.0214,2.1478,1.7151,1.4748,1.2496,1.0494,0.8100,0.5050,0.2979,0.0000,0.0714,0.0000,0.0276,0.1080,0.5856,0.7948,0.9420,2.7081,2.8332,3.1781,3.5264,3.8712,4.0775,4.0775,4.1271,4.1897,3.8501,3.6376,1.0296,1.2955,1.2865,1.2983,7.0315,5.7291,5.0324,-7.9817,-8.4898,-0.0139,0.3379,66.2742,7.9817,1.1870,1.5585,0.7428,2.0976,4.0926,1.5108,0.1322,0.0021,0.8509,7.6483,0.1116,0.1252,0.0021,0.8259,7.7875,0.1001,10.5910,18.5486,0.3582,0.0238,1.1895,6.7210,0.2849,6.1684,9.6959,4.4146,0.3831,6.1673,0.0582,0.0003,0.6501,8.2206,0.0582,0.0662,0.0006,0.6513,8.5212,0.0523,0.0637,0.0006,0.6301,8.6900,0.0461,0.6718,0.1046,1.4895,5.8848,0.5610,0.6527,0.1142,1.4550,6.0531,0.5067,0.6092,0.0491,1.4876,5.5850,0.6089,9.9717,17.3058,1.0806,0.2541,1.8198,4.7333,1.0541,3.1927,3.6933,2.9481,2.3789,3.1899,1.8399,1.1063,2.2619,3.7929,1.8362,0.6211,0.0517,1.4976,5.5772,0.6207,0.3481,0.0272,1.1572,6.9051,0.2515,2.5691,2.4333,2.6382,2.9862,2.5682,0.3133,0.0097,1.1843,6.4187,0.3127,Nc1cccc2,-1.42
92.0000,8.4075,2.1072,6.4313,1.6492,1.3318,1.6096,1.1842,1.9459,1.6578,1.6094,4.6913,4.8978,0.7659,1.1230,1.3255,1.5872,1.7160,1.7707,1.7814,0.2070,0.3471,0.4402,0.5755,0.6487,0.6806,0.6871,1.5788,1.3676,1.1743,0.7467,0.3633,0.1178,0.0602,2.6261,2.3363,2.2449,2.1677,2.0804,1.9775,1.6819,0.7338,0.0000,0.3264,0.0000,0.0000,0.2374,1.4291,1.9135,2.4022,2.4578,1.9980,1.7482,1.5169,1.2939,1.0760,0.7533,0.4161,0.0000,0.1169,0.0000,0.0000,0.0770,0.8002,1.0392,1.2865,2.4361,2.0057,1.7738,1.5684,1.3582,1.1468,0.8167,0.4240,0.0000,0.1231,0.0000,0.0000,0.0898,0.8368,1.0963,1.3569,2.9957,3.1355,3.4965,3.8712,4.2195,4.5433,4.6444,4.8203,4.9698,5.0814,4.9558,0.9458,1.2051,1.2033,1.2057,7.7708,6.5423,5.3093,-7.9257,-8.7873,-0.5788,-0.3047,76.7356,7.9257,1.6420,1.8229,0.9228,2.3822,4.3867,1.7855,0.0991,0.0010,0.8375,8.7173,0.0763,0.0942,0.0010,0.8140,8.8548,0.0684,11.0656,19.1930,0.2628,0.0099,1.1573,7.7783,0.1941,5.9165,8.8867,4.4406,0.7539,5.9149,0.0436,0.0001,0.6526,9.1408,0.0436,0.0472,0.0002,0.6324,9.5702,0.0348,0.0454,0.0003,0.6131,9.7161,0.0310,0.6513,0.0816,1.5780,6.6271,0.5145,0.6327,0.0871,1.5451,6.7728,0.4683,0.6139,0.0372,1.6120,6.1983,0.6137,10.1716,17.3997,1.1154,0.2107,1.9729,5.3047,1.0926,3.7916,4.6091,3.3901,2.3856,3.7886,1.8567,0.9331,2.4094,4.3756,1.8552,0.6377,0.0411,1.6325,6.1597,0.6375,0.2550,0.0110,1.1276,7.9341,0.1727,2.8875,2.7809,2.9415,3.2526,2.8871,0.2390,0.0038,1.1830,7.3474,0.2387,Nc1cc2c3,1.83
93.0000,7.9944,2.0698,6.0615,1.6174,1.2650,1.5796,1.0477,2.0794,1.6267,1.7918,4.6151,4.8363,0.7715,1.1455,1.3281,1.5310,1.6639,1.7087,1.7341,0.2167,0.3688,0.4555,0.5619,0.6366,0.6632,0.6780,1.5358,1.2983,1.1096,0.7812,0.4233,0.2515,0.1337,2.5181,2.2346,2.1678,2.1071,2.0249,1.9532,1.7060,0.7391,0.0000,0.2964,0.0000,0.0000,0.2111,1.4134,1.8984,2.4213,2.3538,1.9032,1.6799,1.4665,1.2447,1.0540,0.7659,0.4194,0.0000,0.1062,0.0000,0.0000,0.0686,0.7898,1.0221,1.2923,2.3296,1.9118,1.7067,1.5178,1.3239,1.1407,0.8372,0.4259,0.0000,0.1133,0.0000,0.0000,0.0834,0.8255,1.0986,1.3950,2.8904,3.0445,3.4340,3.8286,4.2047,4.5643,4.6821,4.8442,5.0039,5.1648,5.0370,0.9847,1.2479,1.2462,1.2485,7.4024,6.1794,5.1946,-7.3817,-8.8421,-0.8639,-0.0757,82.0974,7.3817,2.3550,1.7385,0.8725,2.2852,4.2822,1.6978,0.1066,0.0011,0.8393,8.3160,0.0888,0.1002,0.0011,0.8146,8.4298,0.0803,11.0229,19.2194,0.2862,0.0125,1.1612,7.4321,0.2216,6.0135,9.1922,4.4336,0.6033,6.0118,0.0489,0.0001,0.6539,8.8171,0.0489,0.0518,0.0003,0.6349,9.2241,0.0402,0.0494,0.0003,0.6142,9.3673,0.0357,0.6442,0.0823,1.5383,6.3924,0.5286,0.6212,0.0863,1.5034,6.5354,0.4811,0.6164,0.0419,1.5698,5.9863,0.6162,10.2276,17.6230,1.1155,0.2337,1.9247,5.0975,1.0905,3.5701,4.2707,3.2270,2.4059,3.5667,1.8456,0.9861,2.3528,4.1875,1.8437,0.6309,0.0445,1.5822,5.9695,0.6306,0.2755,0.0137,1.1294,7.5873,0.1971,2.7694,2.6505,2.8296,3.1764,2.7688,0.2651,0.0054,1.1852,7.0237,0.2649,Nc1ccc2c,1.43
94.0000,8.8959,2.1378,6.8845,1.6634,1.4046,1.6318,1.2285,1.3863,1.4467,1.0986,4.6728,4.8122,0.7862,1.2525,1.5136,1.5573,1.5573,1.5573,1.5573,0.1947,0.3716,0.4935,0.5152,0.5152,0.5152,0.5152,1.6790,1.4002,1.1023,1.0328,1.0328,1.0328,1.0328,2.8075,2.3869,2.3383,2.0935,1.8951,1.6698,1.2590,1.0360,0.0000,0.3819,0.0000,0.0000,0.1275,1.5520,1.8560,2.1441,2.7296,2.2050,2.0628,1.6752,1.4061,1.0828,0.6986,0.8189,0.0000,0.2335,0.0000,0.0000,0.0469,1.1547,1.3421,1.4777,2.6728,2.1572,2.0032,1.6004,1.3094,1.0239,0.6544,0.7636,0.0000,0.2005,0.0000,0.0000,0.0469,1.0619,1.1743,1.3124,3.0910,3.1355,3.4657,3.6636,3.8501,4.0073,3.9318,4.0431,3.9890,4.0431,4.1431,1.0533,1.1942,1.1906,1.1951,8.6779,6.8987,5.6131,-8.2081,-8.3659,0.5574,0.6663,8.4764,8.2081,2.9290,1.8192,0.9439,2.4043,4.4579,1.6994,0.0645,0.0004,0.7368,9.1894,0.0465,0.0605,0.0004,0.7101,9.3437,0.0399,-3.5481,19.5666,0.1836,0.0037,1.0663,8.1716,0.1411,5.8344,8.6250,4.4489,0.8564,5.8311,0.0386,0.0001,0.6467,9.3613,0.0386,0.0328,0.0001,0.5729,9.9734,0.0246,0.0310,0.0001,0.5526,10.1138,0.0218,0.5310,0.0446,1.5138,6.9298,0.4204,0.5072,0.0449,1.4773,7.0701,0.3800,0.6027,0.0321,1.6422,6.3185,0.6023,10.8901,17.3511,1.0573,0.1786,1.9652,5.4492,0.9943,4.0168,4.9795,3.5482,2.3043,4.0068,1.8802,0.9076,2.4675,4.4596,1.8777,0.6474,0.0388,1.6812,6.2475,0.6470,0.1739,0.0037,1.0359,8.3110,0.1260,3.0018,2.9144,3.0462,3.2409,3.0010,0.2150,0.0027,1.1766,7.5652,0.2147,CC(C)c1c,-1.77
